ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U3175,DNA,SDN3031,BDNHE3,14,BDNHE3-14,NA,collected,N,NA,NA
U3176,DNA,SDN3032,BDNHE3,15,BDNHE3-15,NA,collected,N,NA,NA
U3177,DNA,SDN3033,BDNHE3,16,BDNHE3-16,NA,collected,N,NA,NA
U3178,DNA,SDN3034,BDNHE3,17,BDNHE3-17,NA,collected,N,NA,NA
U3179,DNA,SDN3035,BDNHE3,18,BDNHE3-18,NA,collected,N,NA,NA
U3180,DNA,SDN3036,BDNHE3,19,BDNHE3-19,NA,collected,N,NA,NA
U3181,DNA,SDN3037,BDNHE3,20,BDNHE3-20,NA,collected,N,NA,NA
U3182,DNA,SDN3038,BDNHE3,21,BDNHE3-21,NA,collected,N,NA,NA
U3183,DNA,SDN3039,BDNHE3,22,BDNHE3-22,NA,collected,N,NA,NA
U3184,DNA,SDN3040,BDNHE3,23,BDNHE3-23,NA,collected,N,NA,NA
U3185,DNA,SDN3041,BDNHE3,24,BDNHE3-24,NA,collected,N,NA,NA
U3186,DNA,SDN3042,BDNHE3,25,BDNHE3-25,NA,collected,N,NA,NA
U3187,DNA,SDN3047,BDNHE3,26,BDNHE3-26,NA,collected,N,NA,NA
U3188,DNA,SDN3048,BDNHE3,27,BDNHE3-27,NA,collected,N,NA,NA
U3189,DNA,SDN3049,BDNHE3,28,BDNHE3-28,NA,collected,N,NA,NA
U3190,DNA,SDN3050,BDNHE3,29,BDNHE3-29,NA,collected,N,NA,NA
U3191,DNA,SDN3051,BDNHE3,30,BDNHE3-30,NA,collected,N,NA,NA
U3192,DNA,SDN3052,BDNHE3,31,BDNHE3-31,NA,collected,N,NA,NA
U3193,DNA,SDN3058,BDNHE3,32,BDNHE3-32,NA,collected,N,NA,NA
U3194,DNA,SDN3059,BDNHE3,33,BDNHE3-33,NA,collected,N,NA,NA
U3195,DNA,SDN3060,BDNHE3,34,BDNHE3-34,NA,collected,N,NA,NA
U3201,DNA,SDN2892,BDNPI3,28,BDNPI3-28,NA,collected,N,NA,NA
U3202,DNA,SDN2893,BDNPI3,29,BDNPI3-29,NA,collected,N,NA,NA
U3203,DNA,SDN2894,BDNPI3,30,BDNPI3-30,NA,collected,N,NA,NA
U3204,DNA,SDN2924,BDNPI3,31,BDNPI3-31,NA,collected,N,NA,NA
U3205,DNA,SDN2925,BDNPI3,32,BDNPI3-32,NA,collected,N,NA,NA
U3206,DNA,SDN2926,BDNPI3,33,BDNPI3-33,NA,collected,N,NA,NA
U3207,DNA,SDN2927,BDNPI3,34,BDNPI3-34,NA,collected,N,NA,NA
U3208,DNA,SDN2928,BDNPI3,35,BDNPI3-35,NA,collected,N,NA,NA
U3209,DNA,SDN2929,BDNPI3,36,BDNPI3-36,NA,collected,N,NA,NA
U3210,DNA,SDN2930,BDNPI3,37,BDNPI3-37,NA,collected,N,NA,NA
U3211,DNA,SDN2931,BDNPI3,38,BDNPI3-38,NA,collected,N,NA,NA
U3212,DNA,SDN2932,BDNPI3,39,BDNPI3-39,NA,collected,N,NA,NA
U3213,DNA,SDN2933,BDNPI3,40,BDNPI3-40,NA,collected,N,NA,NA
U3214,DNA,SDN2934,BDNPI3,45,BDNPI3-45,NA,collected,N,NA,NA
U3215,DNA,SDN2935,BDNPI3,44,BDNPI3-44,NA,collected,N,NA,NA
U3216,DNA,SDN2936,BDNPI3,43,BDNPI3-43,NA,collected,N,NA,NA
U3217,DNA,SDN2937,BDNPI3,42,BDNPI3-42,NA,collected,N,NA,NA
U3218,DNA,SDN2938,BDNPI3,41,BDNPI3-41,NA,collected,N,NA,NA
U3219,DNA,SDN2939,BDNPI3,46,BDNPI3-46,NA,collected,N,NA,NA
U3220,DNA,SDN2940,BDNPI3,47,BDNPI3-47,NA,collected,N,NA,NA
U3221,DNA,SDN2947,BDNPI3,48,BDNPI3-48,NA,collected,N,NA,NA
U3222,DNA,SDN2948,BDNPI3,49,BDNPI3-49,NA,collected,N,NA,NA
U3223,DNA,SDN2967,BDNPI3,50,BDNPI3-50,NA,collected,N,NA,NA
U3224,DNA,SDN2968,BDNPI3,51,BDNPI3-51,NA,collected,N,NA,NA
U3225,DNA,SDN2969,BDNPI3,52,BDNPI3-52,A kidney sample was taken instead of a liver,collected,N,NA,NA
U3226,DNA,SDN2970,BDNPI3,53,BDNPI3-53,NA,collected,N,NA,NA
U3227,DNA,SDN2971,BDNPI3,54,BDNPI3-54,NA,collected,N,NA,NA
U3228,DNA,SDN2972,BDNPI3,55,BDNPI3-55,NA,collected,N,NA,NA
U3229,DNA,SDN2973,BDNPI3,56,BDNPI3-56,NA,collected,N,NA,NA
U3230,DNA,SDN2974,BDNPI3,57,BDNPI3-57,NA,collected,N,NA,NA
U3231,DNA,SDN2980,BDNPI3,58,BDNPI3-58,NA,collected,N,NA,NA
U3232,DNA,SDN2981,BDNPI3,60,BDNPI3-60,NA,collected,N,NA,NA
U3233,DNA,SDN2982,BDNPI3,61,BDNPI3-61,NA,collected,N,NA,NA
U3234,DNA,SDN2983,BDNPI3,63,BDNPI3-63,NA,collected,N,NA,NA
U3235,DNA,SDN2984,BDNPI3,65,BDNPI3-65,NA,collected,N,NA,NA
U3236,DNA,SDN2985,BDNPI3,67,BDNPI3-67,NA,collected,N,NA,NA
U3237,DNA,SDN2998,BDNPI3,69,BDNPI3-69,NA,collected,N,NA,NA
U3238,DNA,SDN2999,BDNPI3,62,BDNPI3-62,NA,collected,N,NA,NA
U3239,DNA,SDN3000,BDNPI3,64,BDNPI3-64,NA,collected,N,NA,NA
U3240,DNA,SDN3001,BDNPI3,66,BDNPI3-66,NA,collected,N,NA,NA
U3241,DNA,SDN3002,BDNCO4,9,BDNCO4-9,NA,collected,N,NA,NA
U3242,DNA,SDN3003,BDNHE2,1,BDNHE2-1,NA,collected,N,NA,NA
U3243,DNA,SDN3004,BDNHE2,3,BDNHE2-3,NA,collected,N,NA,NA
U3244,DNA,SDN3015,BDNHE2,5,BDNHE2-5,NA,collected,N,NA,NA
U3245,DNA,SDN3016,BDNHE2,7,BDNHE2-7,NA,collected,N,NA,NA
U3246,DNA,SDN3017,BDNHE2,9,BDNHE2-9,NA,collected,N,NA,NA
U3247,DNA,SDN3018,BDNHE2,12,BDNHE2-12,NA,collected,N,NA,NA
U3248,DNA,SDN3019,BDNHE2,14,BDNHE2-14,NA,collected,N,NA,NA
U3249,DNA,SDN3020,BDNHE2,16,BDNHE2-16,NA,collected,N,NA,NA
U3250,DNA,SDN3021,BDNHE2,18,BDNHE2-18,NA,collected,N,NA,NA
U3251,DNA,SDN3022,BDNHE2,20,BDNHE2-20,NA,collected,N,NA,NA
U3252,DNA,SDN3023,BDNHE2,21,BDNHE2-21,NA,collected,N,NA,NA
U3253,DNA,SDN3024,BDNHE2,23,BDNHE2-23,NA,collected,N,NA,NA
U3254,DNA,SDN3025,BDNHE2,25,BDNHE2-25,NA,collected,N,NA,NA
U3255,DNA,SDN3026,BDNHE2,27,BDNHE2-27,NA,collected,N,NA,NA
U3256,DNA,SDN3043,BDNHE2,29,BDNHE2-29,NA,collected,N,NA,NA
U3257,DNA,SDN3044,BDNHE2,32,BDNHE2-32,NA,collected,N,NA,NA
U3258,DNA,SDN3053,BDNHE2,34,BDNHE2-34,NA,collected,N,NA,NA
U3259,DNA,SDN3054,BDNHE2,36,BDNHE2-36,NA,collected,N,NA,NA
U3260,DNA,SDN3055,BDNHE2,38,BDNHE2-38,NA,collected,N,NA,NA
U3261,DNA,SDN3056,BDNHE2,40,BDNHE2-40,NA,collected,N,NA,NA
U3262,DNA,SDN3057,BDNHE2,41,BDNHE2-41,NA,collected,N,NA,NA
U3263,DNA,SDN3061,BDNHE2,43,BDNHE2-43,NA,collected,N,NA,NA
U3264,DNA,SDN3062,BDNHE2,45,BDNHE2-45,NA,collected,N,NA,NA
U3265,DNA,SDN3063,BDNHE2,47,BDNHE2-47,NA,collected,N,NA,NA
U3266,DNA,SDN3064,BDNHE2,49,BDNHE2-49,NA,collected,N,NA,NA
U3267,DNA,SDN3065,BDNHE2,52,BDNHE2-52,NA,collected,N,NA,NA
U3268,DNA,SDN3066,BDNHE2,54,BDNHE2-54,NA,collected,N,NA,NA
U3269,DNA,SDN3067,BDNHE2,56,BDNHE2-56,NA,collected,N,NA,NA
U3270,DNA,SDN3075,BDNHE2,58,BDNHE2-58,NA,collected,N,NA,NA
U3271,DNA,SDN3076,BDNHE2,60,BDNHE2-60,NA,collected,N,NA,NA
U3272,DNA,SDN3077,BDNHE2,61,BDNHE2-61,NA,collected,N,NA,NA
U3273,DNA,SDN3078,BDNHE2,63,BDNHE2-63,NA,collected,N,NA,NA
U3274,DNA,SDN3079,BDNHE2,65,BDNHE2-65,NA,collected,N,NA,NA
U3275,DNA,SDN3080,BDNHE2,67,BDNHE2-67,NA,collected,N,NA,NA
U3276,DNA,SDN3081,BDNHE2,69,BDNHE2-69,NA,collected,N,NA,NA
U3277,DNA,SDN3082,BDNHE2,72,BDNHE2-72,NA,collected,N,NA,NA
U3278,DNA,SDN3083,BDNHE2,74,BDNHE2-74,NA,collected,N,NA,NA
U3279,DNA,SDN3084,BDNHE2,76,BDNHE2-76,NA,collected,N,NA,NA
U3280,DNA,SDN3085,BDNHE2,78,BDNHE2-78,NA,collected,N,NA,NA
U3281,DNA,SDN3094,BDNHE2,80,BDNHE2-80,NA,collected,N,NA,NA
U3282,DNA,SDN3095,BDNHE2,81,BDNHE2-81,NA,collected,N,NA,NA
U3283,DNA,SDN3096,BDNHE2,83,BDNHE2-83,NA,collected,N,NA,NA
U3284,DNA,SDN3097,BDNHE2,85,BDNHE2-85,NA,collected,N,NA,NA
U3285,DNA,SDN3098,BDNHE2,87,BDNHE2-87,NA,collected,N,NA,NA
U3656,DNA,SDN4056,BDNCU6,1,BDNCU6-1,NA,collected,N,NA,NA
U3657,DNA,SDN4057,BDNCU6,2,BDNCU6-2,NA,collected,N,NA,NA
U3658,DNA,SDN4058,BDNCU6,3,BDNCU6-3,NA,collected,N,NA,NA
U3659,DNA,SDN4059,BDNCU6,4,BDNCU6-4,NA,collected,N,NA,NA
U3660,DNA,SDN4060,BDNCU6,5,BDNCU6-5,NA,collected,N,NA,NA
U3661,DNA,SDN4061,BDNCU6,6,BDNCU6-6,NA,collected,N,NA,NA
U3662,DNA,SDN4062,BDNCU6,7,BDNCU6-7,NA,collected,N,NA,NA
U3663,DNA,SDN4063,BDNCU6,8,BDNCU6-8,NA,collected,N,NA,NA
U3664,DNA,SDN4064,BDNCU6,9,BDNCU6-9,NA,collected,N,NA,NA
U3665,DNA,SDN4065,BDNCU6,10,BDNCU6-10,NA,collected,N,NA,NA
U3666,DNA,SDN4066,BDNCU6,11,BDNCU6-11,NA,collected,N,NA,NA
U3667,DNA,SDN4067,BDNCU6,12,BDNCU6-12,NA,collected,N,NA,NA
U3668,DNA,SDN4068,BDNCU6,13,BDNCU6-13,NA,collected,N,NA,NA
U3669,DNA,SDN4069,BDNCU6,14,BDNCU6-14,NA,collected,N,NA,NA
U3670,DNA,SDN4070,BDNCU6,15,BDNCU6-15,NA,collected,N,NA,NA
U3671,DNA,SDN4071,BDNCU6,16,BDNCU6-16,NA,collected,N,NA,NA
U3672,DNA,SDN4072,BDNCU6,17,BDNCU6-17,NA,collected,N,NA,NA
U3673,DNA,SDN4073,BDNCU6,18,BDNCU6-18,NA,collected,N,NA,NA
U3674,DNA,SDN4074,BDNCU6,19,BDNCU6-19,NA,collected,N,NA,NA
U3675,DNA,SDN4075,BDNCU6,20,BDNCU6-20,NA,collected,N,NA,NA
U3676,DNA,SDN4076,BDNCU6,21,BDNCU6-21,NA,collected,N,NA,NA
U3677,DNA,SDN4077,BDNCU6,22,BDNCU6-22,NA,collected,N,NA,NA
U3678,DNA,SDN4078,BDNCU6,23,BDNCU6-23,NA,collected,N,NA,NA
U3679,DNA,SDN4079,BDNCU6,24,BDNCU6-24,NA,collected,N,NA,NA
U3680,DNA,SDN4080,BDNCU6,25,BDNCU6-25,NA,collected,N,NA,NA
U3681,DNA,SDN4081,BDNCU6,26,BDNCU6-26,NA,collected,N,NA,NA
U3682,DNA,SDN4082,BDNCU6,27,BDNCU6-27,NA,collected,N,NA,NA
U3683,DNA,SDN4083,BDNCU6,28,BDNCU6-28,NA,collected,N,NA,NA
U3684,DNA,SDN4084,BDNCU6,29,BDNCU6-29,NA,collected,N,NA,NA
U3685,DNA,SDN4085,BDNCU6,30,BDNCU6-30,NA,collected,N,NA,NA
U3686,DNA,SDN4086,BDNCU6,31,BDNCU6-31,NA,collected,N,NA,NA
U3687,DNA,SDN4087,BDNCU6,32,BDNCU6-32,NA,collected,N,NA,NA
U3688,DNA,SDN4088,BDNCU6,33,BDNCU6-33,NA,collected,N,NA,NA
U3689,DNA,SDN4089,BDNCU6,34,BDNCU6-34,NA,collected,N,NA,NA
U3690,DNA,SDN4090,BDNCU6,35,BDNCU6-35,NA,collected,N,NA,NA
U3691,DNA,SDN4091,BDNCU6,36,BDNCU6-36,NA,collected,N,NA,NA
U3692,DNA,SDN4092,BDNCU6,37,BDNCU6-37,NA,collected,N,NA,NA
U3693,DNA,SDN4093,BDNCU6,38,BDNCU6-38,NA,collected,N,NA,NA
U3694,DNA,SDN4094,BDNCU6,39,BDNCU6-39,NA,collected,N,NA,NA
U3695,DNA,SDN4095,BDNCU6,40,BDNCU6-40,NA,collected,N,NA,NA
U3696,DNA,SDN4096,BDNCU6,41,BDNCU6-41,NA,collected,N,NA,NA
U3697,DNA,SDN4097,BDNCU6,42,BDNCU6-42,NA,collected,N,NA,NA
U3698,DNA,SDN4098,BDNCU6,43,BDNCU6-43,NA,collected,N,NA,NA
U3699,DNA,SDN4099,BDNCU6,44,BDNCU6-44,NA,collected,N,NA,NA
U3700,DNA,SDN4100,BDNCU6,45,BDNCU6-45,NA,collected,N,NA,NA
U3701,DNA,SDN4101,BDNCU6,46,BDNCU6-46,NA,collected,N,NA,NA
U3702,DNA,SDN4102,BDNCU6,47,BDNCU6-47,NA,collected,N,NA,NA
U3703,DNA,SDN4103,BDNCU6,48,BDNCU6-48,DNA taken from kidney,collected,N,NA,NA
U3704,DNA,SDN4104,BDNCU6,49,BDNCU6-49,NA,collected,N,NA,NA
U3705,DNA,SDN4105,BDNCU6,50,BDNCU6-50,NA,collected,N,NA,NA
U3706,DNA,SDN4106,BDNCU6,51,BDNCU6-51,NA,collected,N,NA,NA
U3707,DNA,SDN4107,BDNCU6,52,BDNCU6-52,NA,collected,N,NA,NA
U3708,DNA,SDN4108,BDNCU6,53,BDNCU6-53,NA,collected,N,NA,NA
U3709,DNA,SDN4109,BDNCU6,54,BDNCU6-54,NA,collected,N,NA,NA
U3710,DNA,SDN4110,BDNCU6,55,BDNCU6-55,NA,collected,N,NA,NA
U3711,DNA,SDN4111,BDNCU6,56,BDNCU6-56,NA,collected,N,NA,NA
U3712,DNA,SDN4112,BDNCU6,57,BDNCU6-57,NA,collected,N,NA,NA
U3713,DNA,SDN4113,BDNCU6,58,BDNCU6-58,NA,collected,N,NA,NA
U3714,DNA,SDN4114,BDNCU6,59,BDNCU6-59,NA,collected,N,NA,NA
U3715,DNA,SDN4115,BDNCU6,60,BDNCU6-60,NA,collected,N,NA,NA
U3716,DNA,SDN4116,BDNCU6,61,BDNCU6-61,NA,collected,N,NA,NA
U3717,DNA,SDN4117,BDNCU6,62,BDNCU6-62,NA,collected,N,NA,NA
U3718,DNA,SDN4118,BDNCU6,63,BDNCU6-63,NA,collected,N,NA,NA
U3719,DNA,SDN4119,BDNCU6,64,BDNCU6-64,NA,collected,N,NA,NA
U3720,DNA,SDN4120,BDNCU6,65,BDNCU6-65,NA,collected,N,NA,NA
U3721,DNA,SDN4121,BDNCU6,66,BDNCU6-66,NA,collected,N,NA,NA
U3722,DNA,SDN4122,BDNCU6,67,BDNCU6-67,DNA taken from kidney,collected,N,NA,NA
U3723,DNA,SDN4123,BDNCU6,68,BDNCU6-68,DNA taken from kidney,collected,N,NA,NA
U3724,DNA,SDN4124,BDNCU6,69,BDNCU6-69,NA,collected,N,NA,NA
U3725,DNA,SDN4125,BDNCU6,70,BDNCU6-70,NA,collected,N,NA,NA
U3726,DNA,SDN4126,BDNCU6,71,BDNCU6-71,NA,collected,N,NA,NA
U3727,DNA,SDN4127,BDNCU6,72,BDNCU6-72,NA,collected,N,NA,NA
U3728,DNA,SDN4128,BDNCU6,73,BDNCU6-73,NA,collected,N,NA,NA
U3729,DNA,SDN4129,BDNCU6,74,BDNCU6-74,NA,collected,N,NA,NA
U3730,DNA,SDN4130,BDNCU6,75,BDNCU6-75,NA,collected,N,NA,NA
U3805,DNA,SDN4205,BDNPI4,1,BDNPI4-1,NA,collected,N,NA,NA
U3806,DNA,SDN4206,BDNPI4,3,BDNPI4-3,NA,collected,N,NA,NA
U3807,DNA,SDN4207,BDNPI4,5,BDNPI4-5,NA,collected,N,NA,NA
U3808,DNA,SDN4208,BDNPI4,7,BDNPI4-7,NA,collected,N,NA,NA
U3809,DNA,SDN4209,BDNPI4,9,BDNPI4-9,NA,collected,N,NA,NA
U3810,DNA,SDN4210,BDNPI4,12,BDNPI4-12,NA,collected,N,NA,NA
U3811,DNA,SDN4211,BDNPI4,14,BDNPI4-14,NA,collected,N,NA,NA
U3812,DNA,SDN4212,BDNPI4,16,BDNPI4-16,NA,collected,N,NA,NA
U3813,DNA,SDN4213,BDNPI4,18,BDNPI4-18,NA,collected,N,NA,NA
U3814,DNA,SDN4214,BDNPI4,20,BDNPI4-20,NA,collected,N,NA,NA
U3815,DNA,SDN4215,BDNPI4,21,BDNPI4-21,NA,collected,N,NA,NA
U3816,DNA,SDN4216,BDNPI4,23,BDNPI4-23,NA,collected,N,NA,NA
U3817,DNA,SDN4217,BDNPI4,25,BDNPI4-25,DNA sample is from the kindey.,collected,N,NA,NA
U3818,DNA,SDN4218,BDNPI4,27,BDNPI4-27,NA,collected,N,NA,NA
U3822,DNA,SDN4222,BDNPI4,65,BDNPI4-65,NA,collected,N,NA,NA
U3823,DNA,SDN4223,BDNPI4,67,BDNPI4-67,NA,collected,N,NA,NA
U3824,DNA,SDN4224,BDNPI4,2,BDNPI4-2,NA,collected,N,NA,NA
U3825,DNA,SDN4225,BDNPI4,4,BDNPI4-4,NA,collected,N,NA,NA
U3826,DNA,SDN4226,BDNPI4,6,BDNPI4-6,NA,collected,N,NA,NA
U3827,DNA,SDN4227,BDNPI4,8,BDNPI4-8,NA,collected,N,NA,NA
U3828,DNA,SDN4228,BDNPI4,10,BDNPI4-10,NA,collected,N,NA,NA
U3829,DNA,SDN4229,BDNPI4,11,BDNPI4-11,NA,collected,N,NA,NA
U3830,DNA,SDN4230,BDNPI4,13,BDNPI4-13,NA,collected,N,NA,NA
U3831,DNA,SDN4231,BDNPI4,15,BDNPI4-15,NA,collected,N,NA,NA
U3832,DNA,SDN4232,BDNPI4,17,BDNPI4-17,NA,collected,N,NA,NA
U3833,DNA,SDN4233,BDNPI4,19,BDNPI4-19,NA,collected,N,NA,NA
U3834,DNA,SDN4234,BDNPI4,22,BDNPI4-22,NA,collected,N,NA,NA
U3835,DNA,SDN4235,BDNPI4,24,BDNPI4-24,NA,collected,N,NA,NA
U3836,DNA,SDN4236,BDNPI4,26,BDNPI4-26,NA,collected,N,NA,NA
U3837,DNA,SDN4237,BDNPI4,28,BDNPI4-28,NA,collected,N,NA,NA
U3838,DNA,SDN4238,BDNPI4,30,BDNPI4-30,NA,collected,N,NA,NA
U3839,DNA,SDN4239,BDNPI4,31,BDNPI4-31,NA,collected,N,NA,NA
U3840,DNA,SDN4240,BDNPI4,33,BDNPI4-33,NA,collected,N,NA,NA
U3841,DNA,SDN4241,BDNPI4,35,BDNPI4-35,NA,collected,N,NA,NA
U3842,DNA,SDN4242,BDNPI4,37,BDNPI4-37,NA,collected,N,NA,NA
U3843,DNA,SDN4243,BDNPI4,39,BDNPI4-39,NA,collected,N,NA,NA
U3844,DNA,SDN4244,BDNPI4,42,BDNPI4-42,NA,collected,N,NA,NA
U3845,DNA,SDN4245,BDNPI4,44,BDNPI4-44,NA,collected,N,NA,NA
U3846,DNA,SDN4246,BDNPI4,46,BDNPI4-46,NA,collected,N,NA,NA
U3847,DNA,SDN4247,BDNPI4,48,BDNPI4-48,NA,collected,N,NA,NA
U3848,DNA,SDN4248,BDNPI4,50,BDNPI4-50,NA,collected,N,NA,NA
U3852,DNA,SDN4252,BDNPI4,29,BDNPI4-29,NA,collected,N,NA,NA
U3853,DNA,SDN4253,BDNPI4,32,BDNPI4-32,NA,collected,N,NA,NA
U3854,DNA,SDN4254,BDNPI4,34,BDNPI4-34,NA,collected,N,NA,NA
U3855,DNA,SDN4255,BDNPI4,36,BDNPI4-36,NA,collected,N,NA,NA
U3856,DNA,SDN4256,BDNPI4,38,BDNPI4-38,NA,collected,N,NA,NA
U3857,DNA,SDN4257,BDNPI4,40,BDNPI4-40,NA,collected,N,NA,NA
U3858,DNA,SDN4258,BDNPI4,41,BDNPI4-41,NA,collected,N,NA,NA
U3859,DNA,SDN4259,BDNPI4,43,BDNPI4-43,NA,collected,N,NA,NA
U3860,DNA,SDN4260,BDNPI4,45,BDNPI4-45,NA,collected,N,NA,NA
U3861,DNA,SDN4261,BDNPI4,47,BDNPI4-47,NA,collected,N,NA,NA
U3862,DNA,SDN4262,BDNPI4,49,BDNPI4-49,NA,collected,N,NA,NA
U3863,DNA,SDN4263,BDNPI4,52,BDNPI4-52,NA,collected,N,NA,NA
U3864,DNA,SDN4264,BDNPI4,54,BDNPI4-54,NA,collected,N,NA,NA
U3865,DNA,SDN4265,BDNPI4,68,BDNPI4-68,NA,collected,N,NA,NA
U3866,DNA,SDN4266,BDNPI4,69,BDNPI4-69,NA,collected,N,NA,NA
U3867,DNA,SDN4267,BDNPI4,71,BDNPI4-71,NA,collected,N,NA,NA
U3868,DNA,SDN4268,BDNPI4,56,BDNPI4-56,NA,collected,N,NA,NA
U3869,DNA,SDN4269,BDNPI4,58,BDNPI4-58,NA,collected,N,NA,NA
U3870,DNA,SDN4270,BDNPI4,60,BDNPI4-60,NA,collected,N,NA,NA
U3871,DNA,SDN4271,BDNPI4,61,BDNPI4-61,DNA sample is kindey.,collected,N,NA,NA
U3872,DNA,SDN4272,BDNPI4,62,BDNPI4-62,NA,collected,N,NA,NA
U3873,DNA,SDN4273,BDNPI4,63,BDNPI4-63,NA,collected,N,NA,NA
U3874,DNA,SDN4274,BDNPI4,64,BDNPI4-64,NA,collected,N,NA,NA
U3875,DNA,SDN4275,BDNPI4,66,BDNPI4-66,NA,collected,N,NA,NA
U3876,DNA,SDN4276,BDNPI4,70,BDNPI4-70,NA,collected,N,NA,NA
U3877,DNA,SDN4277,BDNPI4,72,BDNPI4-72,NA,collected,N,NA,NA
U3878,DNA,SDN4278,BDNPI4,73,BDNPI4-73,NA,collected,N,NA,NA
U3879,DNA,SDN4279,BDNPI4,74,BDNPI4-74,NA,collected,N,NA,NA
U3880,DNA,SDN4280,BDNPI4,75,BDNPI4-75,NA,collected,N,NA,NA
U3881,DNA,SDN4281,BDNPI4,76,BDNPI4-76,NA,collected,N,NA,NA
U3882,DNA,SDN4282,BDNPI4,77,BDNPI4-77,NA,collected,N,NA,NA
U3883,DNA,SDN4283,BDNPI4,80,BDNPI4-80,NA,collected,N,NA,NA
U3884,DNA,SDN4284,BDNPI4,81,BDNPI4-81,NA,collected,N,NA,NA
U3885,DNA,SDN4285,BDNPI4,78,BDNPI4-78,NA,collected,N,NA,NA
U3886,DNA,SDN4286,BDNPI4,79,BDNPI4-79,NA,collected,N,NA,NA
U3887,DNA,SDN4287,BDNPI4,82,BDNPI4-82,NA,collected,N,NA,NA
U3888,DNA,SDN4288,BDNPI4,83,BDNPI4-83,NA,collected,N,NA,NA
U3889,DNA,SDN4289,BDNPI4,84,BDNPI4-84,NA,collected,N,NA,NA
U3890,DNA,SDN4290,BDNPI4,85,BDNPI4-85,NA,collected,N,NA,NA
U3891,DNA,SDN4291,BDNPI4,86,BDNPI4-86,NA,collected,N,NA,NA
U4017,DNA,SDN4417,BDNCU7,1,BDNCU7-1,NA,collected,N,NA,NA
U4018,DNA,SDN4418,BDNCU7,2,BDNCU7-2,NA,collected,N,NA,NA
U4019,DNA,SDN4419,BDNCU7,3,BDNCU7-3,NA,collected,N,NA,NA
U4020,DNA,SDN4420,BDNCU7,4,BDNCU7-4,NA,collected,N,NA,NA
U4021,DNA,SDN4421,BDNCU7,5,BDNCU7-5,NA,collected,N,NA,NA
U4022,DNA,SDN4422,BDNCU7,6,BDNCU7-6,NA,collected,N,NA,NA
U4023,DNA,SDN4423,BDNCU7,7,BDNCU7-7,NA,collected,N,NA,NA
U4024,DNA,SDN4424,BDNCU7,8,BDNCU7-8,NA,collected,N,NA,NA
U4025,DNA,SDN4425,BDNCU7,9,BDNCU7-9,NA,collected,N,NA,NA
U4026,DNA,SDN4426,BDNCU7,11,BDNCU7-11,NA,collected,N,NA,NA
U715,DNA,SDN686,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U729,DNA,SDN702,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U937,DNA,SDN895,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U938,DNA,SDN896,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U1344,DNA,SDN1285,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U1359,DNA,SDN1290,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U06,DNA,SDN11,BDNCU1,6,BDNCU1-6,NA,collected,N,NA,NA
U44,DNA,SDN37,BDNCU1,19,BDNCU1-19,NA,collected,N,NA,NA
U39,DNA,SDN44,BDNSO1,20,BDNSO1-20,NA,collected,N,NA,NA
U67(1),DNA,SDN75,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U173,DNA,SDN164,BDNSO2,27,BDNSO2-27,NA,collected,N,NA,NA
U282,DNA,SDN270,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U283,DNA,SDN271,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U67(2),DNA,SDN291,BDNSO16,NA,BDNSO16-NA,NA,collected,N,NA,NA
U3731,DNA,SDN4131,BDNCU6,81,BDNCU6-81,NA,collected,N,NA,NA
U3732,DNA,SDN4132,BDNCU6,84,BDNCU6-84,NA,collected,N,NA,NA
U3733,DNA,SDN4133,BDNCU6,85,BDNCU6-85,NA,collected,N,NA,NA
U3734,DNA,SDN4134,BDNCU6,89,BDNCU6-89,NA,collected,N,NA,NA
U3735,DNA,SDN4135,BDNCU6,91,BDNCU6-91,NA,collected,N,NA,NA
U3736,DNA,SDN4136,BDNCU6,88,BDNCU6-88,NA,collected,N,NA,NA
U3737,DNA,SDN4137,BDNCU6,93,BDNCU6-93,NA,collected,N,NA,NA
U3738,DNA,SDN4138,BDNCU6,95,BDNCU6-95,NA,collected,N,NA,NA
U3739,DNA,SDN4139,BDNCU6,97,BDNCU6-97,NA,collected,N,NA,NA
U3740,DNA,SDN4140,BDNCU6,98,BDNCU6-98,NA,collected,N,NA,NA
U3741,DNA,SDN4141,BDNCU6,99,BDNCU6-99,NA,collected,N,NA,NA
U3742,DNA,SDN4142,BDNCU6,100,BDNCU6-100,NA,collected,N,NA,NA
U3743,DNA,SDN4143,BDNCU8,3,BDNCU8-3,NA,collected,N,NA,NA
U3744,DNA,SDN4144,BDNCU8,4,BDNCU8-4,NA,collected,N,NA,NA
U3745,DNA,SDN4145,BDNCU5,2,BDNCU5-2,NA,collected,N,NA,NA
