ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U3064,RNA,BRN21-G6,BRN21,G6,BRN21-G6,Liver fell on dissection tray,collected,N,NA,NA
U3065,RNA,BRN21-F6,BRN21,F6,BRN21-F6,NA,collected,N,NA,NA
U3066,RNA,BRN21-E6,BRN21,E6,BRN21-E6,NA,collected,N,NA,NA
U3067,RNA,BRN21-D6,BRN21,D6,BRN21-D6,NA,collected,N,NA,NA
U3068,RNA,BRN21-C6,BRN21,C6,BRN21-C6,NA,collected,N,NA,NA
U3069,RNA,BRN21-B6,BRN21,B6,BRN21-B6,NA,collected,N,NA,NA
U3070,RNA,BRN21-A6,BRN21,A6,BRN21-A6,Heart fell on chamois,collected,N,NA,NA
U3071,RNA,BRN21-H8,BRN21,H8,BRN21-H8,NA,collected,N,NA,NA
U3072,RNA,BRN21-G8,BRN21,G8,BRN21-G8,NA,collected,N,NA,NA
U3073,RNA,BRN21-F8,BRN21,F8,BRN21-F8,NA,collected,N,NA,NA
U3074,RNA,BRN21-E8,BRN21,E8,BRN21-E8,NA,collected,N,NA,NA
U3075,RNA,BRN21-D8,BRN21,D8,BRN21-D8,NA,collected,N,NA,NA
U3076,RNA,BRN21-C8,BRN21,C8,BRN21-C8,NA,collected,N,NA,NA
U3077,RNA,BRN21-B8,BRN21,B8,BRN21-B8,NA,collected,N,NA,NA
U3078,RNA,BRN21-A8,BRN21,A8,BRN21-A8,NA,collected,N,NA,NA
U3079,RNA,BRN21-H9,BRN21,H9,BRN21-H9,NA,collected,N,NA,NA
U3080,RNA,BRN21-G9,BRN21,G9,BRN21-G9,NA,collected,N,NA,NA
U3081,RNA,BRN21-F9,BRN21,F9,BRN21-F9,Brain fell on stomach,collected,N,NA,NA
U3082,RNA,BRN29-C1,BRN29,C1,BRN29-C1,NA,collected,N,NA,NA
U3083,RNA,BRN29-B1,BRN29,B1,BRN29-B1,NA,collected,N,NA,NA
U3084,RNA,BRN29-A1,BRN29,A1,BRN29-A1,NA,collected,N,NA,NA
U3085,RNA,BRN29-H2,BRN29,H2,BRN29-H2,Heart fell on dissection tray,collected,N,NA,NA
U3086,RNA,BRN29-G2,BRN29,G2,BRN29-G2,Spleen fell on dissection tray,collected,N,NA,NA
U3087,RNA,BRN29-F2,BRN29,F2,BRN29-F2,NA,collected,N,NA,NA
U3088,RNA,BRN29-E2,BRN29,E2,BRN29-E2,NA,collected,N,NA,NA
U3089,RNA,BRN29-D2,BRN29,D2,BRN29-D2,NA,collected,N,NA,NA
U3090,RNA,BRN29-C2,BRN29,C2,BRN29-C2,Outside scalpel touched heart,collected,N,NA,NA
U3091,RNA,BRN29-B2,BRN29,B2,BRN29-B2,NA,collected,N,NA,NA
U3092,RNA,BRN29-A2,BRN29,A2,BRN29-A2,NA,collected,N,NA,NA
U3093,RNA,BRN29-H3,BRN29,H3,BRN29-H3,NA,collected,N,NA,NA
U3094,RNA,BRN29-G3,BRN29,G3,BRN29-G3,Spleen fell on dissection tray,collected,N,NA,NA
U3095,RNA,BRN29-F3,BRN29,F3,BRN29-F3,NA,collected,N,NA,NA
U3096,RNA,BRN29-E3,BRN29,E3,BRN29-E3,NA,collected,N,NA,NA
U3097,RNA,BRN29-D3,BRN29,D3,BRN29-D3,NA,collected,N,NA,NA
U3098,RNA,BRN29-C3,BRN29,C3,BRN29-C3,NA,collected,N,NA,NA
U3099,RNA,BRN29-B3,BRN29,B3,BRN29-B3,NA,collected,N,NA,NA
U3100,RNA,BRN29-A3,BRN29,A3,BRN29-A3,NA,collected,N,NA,NA
U3101,RNA,BRN21-E9,BRN21,E9,BRN21-E9,NA,collected,N,NA,NA
U3102,RNA,BRN21-D9,BRN21,D9,BRN21-D9,NA,collected,N,NA,NA
U3103,RNA,BRN29-H5,BRN29,H5,BRN29-H5,Brain fell on chamois,collected,N,NA,NA
U3104,RNA,BRN29-G5,BRN29,G5,BRN29-G5,NA,collected,N,NA,NA
U3108,RNA,BRN29-F5,BRN29,F5,BRN29-F5,NA,collected,N,NA,NA
U3109,RNA,BRN29-E5,BRN29,E5,BRN29-E5,Brain fell on chamois,collected,N,NA,NA
U3110,RNA,BRN29-D5,BRN29,D5,BRN29-D5,NA,collected,N,NA,NA
U3111,RNA,BRN29-C5,BRN29,C5,BRN29-C5,NA,collected,N,NA,NA
U3112,RNA,BRN29-B5,BRN29,B5,BRN29-B5,NA,collected,N,NA,NA
U3113,RNA,BRN29-A5,BRN29,A5,BRN29-A5,NA,collected,N,NA,NA
U3114,RNA,BRN29-H4,BRN29,H4,BRN29-H4,NA,collected,N,NA,NA
U3115,RNA,BRN29-G4,BRN29,G4,BRN29-G4,NA,collected,N,NA,NA
U3116,RNA,BRN29-F4,BRN29,F4,BRN29-F4,NA,collected,N,NA,NA
U3117,RNA,BRN29-E4,BRN29,E4,BRN29-E4,NA,collected,N,NA,NA
U3118,RNA,BRN29-D4,BRN29,D4,BRN29-D4,NA,collected,N,NA,NA
U3119,RNA,BRN29-C4,BRN29,C4,BRN29-C4,NA,collected,N,NA,NA
U3120,RNA,BRN29-B4,BRN29,B4,BRN29-B4,NA,collected,N,NA,NA
U3121,RNA,BRN29-A4,BRN29,A4,BRN29-A4,NA,collected,N,NA,NA
U3122,RNA,BRN29-H6,BRN29,H6,BRN29-H6,NA,collected,N,NA,NA
U3123,RNA,BRN29-G6,BRN29,G6,BRN29-G6,Heart fell on chamois,collected,N,NA,NA
U3124,RNA,BRN29-F6,BRN29,F6,BRN29-F6,NA,collected,N,NA,NA
U3125,RNA,BRN29-E6,BRN29,E6,BRN29-E6,NA,collected,N,NA,NA
U3126,RNA,BRN29-D6,BRN29,D6,BRN29-D6,NA,collected,N,NA,NA
U3127,RNA,BRN29-C6,BRN29,C6,BRN29-C6,NA,collected,N,NA,NA
U3128,RNA,BRN29-B6,BRN29,B6,BRN29-B6,NA,collected,N,NA,NA
U3129,RNA,BRN29-A6,BRN29,A6,BRN29-A6,NA,collected,N,NA,NA
U3130,RNA,BRN29-H8,BRN29,H8,BRN29-H8,NA,collected,N,NA,NA
U3131,RNA,BRN29-G8,BRN29,G8,BRN29-G8,NA,collected,N,NA,NA
U3132,RNA,BRN29-F8,BRN29,F8,BRN29-F8,Brain fell on chamois,collected,N,NA,NA
U3133,RNA,BRN29-E8,BRN29,E8,BRN29-E8,NA,collected,N,NA,NA
U3134,RNA,BRN29-D8,BRN29,D8,BRN29-D8,NA,collected,N,NA,NA
U3135,RNA,BRN29-C8,BRN29,C8,BRN29-C8,NA,collected,N,NA,NA
U3136,RNA,BRN29-B8,BRN29,B8,BRN29-B8,NA,collected,N,NA,NA
U3137,RNA,BRN29-A8,BRN29,A8,BRN29-A8,NA,collected,N,NA,NA
U3138,RNA,BRN29-H9,BRN29,H9,BRN29-H9,NA,collected,N,NA,NA
U3139,RNA,BRN29-G9,BRN29,G9,BRN29-G9,NA,collected,N,NA,NA
U3140,RNA,BRN29-F9,BRN29,F9,BRN29-F9,Heart fell on chamois,collected,N,NA,NA
U3141,RNA,BRN29-E9,BRN29,E9,BRN29-E9,NA,collected,N,NA,NA
U3142,RNA,BRN29-D9,BRN29,D9,BRN29-D9,NA,collected,N,NA,NA
U3143,RNA,BRN29-C9,BRN29,C9,BRN29-C9,NA,collected,N,NA,NA
U3144,RNA,BRN29-B9,BRN29,B9,BRN29-B9,NA,collected,N,NA,NA
U3145,RNA,BRN29-A9,BRN29,A9,BRN29-A9,NA,collected,N,NA,NA
U3146,RNA,BRN29-H10,BRN29,H10,BRN29-H10,NA,collected,N,NA,NA
U3147,RNA,BRN29-G10,BRN29,G10,BRN29-G10,NA,collected,N,NA,NA
U3148,RNA,BRN29-F10,BRN29,F10,BRN29-F10,NA,collected,N,NA,NA
U3149,RNA,BRN29-E10,BRN29,E10,BRN29-E10,NA,collected,N,NA,NA
U3150,RNA,BRN29-D10,BRN29,D10,BRN29-D10,NA,collected,N,NA,NA
U3151,RNA,BRN29-C10,BRN29,C10,BRN29-C10,NA,collected,N,NA,NA
U3152,RNA,BRN29-B10,BRN29,B10,BRN29-B10,NA,collected,N,NA,NA
U3153,RNA,BRN29-A10,BRN29,A10,BRN29-A10,NA,collected,N,NA,NA
U3154,RNA,BRN29-H11,BRN29,H11,BRN29-H11,NA,collected,N,NA,NA
U3155,RNA,BRN29-G11,BRN29,G11,BRN29-G11,NA,collected,N,NA,NA
U3156,RNA,BRN29-F11,BRN29,F11,BRN29-F11,NA,collected,N,NA,NA
U3157,RNA,BRN29-E11,BRN29,E11,BRN29-E11,NA,collected,N,NA,NA
U3158,RNA,BRN29-D11,BRN29,D11,BRN29-D11,NA,collected,N,NA,NA
U3159,RNA,BRN29-C11,BRN29,C11,BRN29-C11,NA,collected,N,NA,NA
U3160,RNA,BRN29-B11,BRN29,B11,BRN29-B11,NA,collected,N,NA,NA
U3161,RNA,BRN29-A11,BRN29,A11,BRN29-A11,NA,collected,N,NA,NA
U3162,RNA,BRN22-G1,BRN22,G1,BRN22-G1,Heart & liver touched dissection tray & slightly thawed. Unable to find spleen,collected,N,NA,NA
U3163,RNA,BRN22-F1,BRN22,F1,BRN22-F1,Heart & liver touched dissection tray,collected,N,NA,NA
U3164,RNA,BRN22-E1,BRN22,E1,BRN22-E1,NA,collected,N,NA,NA
U3165,RNA,BRN22-D1,BRN22,D1,BRN22-D1,Kidney slightly thawed,collected,N,NA,NA
U3166,RNA,BRN22-C1,BRN22,C1,BRN22-C1,Kidney slightly thawed,collected,N,NA,NA
U3167,RNA,BRN22-B1,BRN22,B1,BRN22-B1,Kidney slightly thawed,collected,N,NA,NA
U3168,RNA,BRN22-A1,BRN22,A1,BRN22-A1,NA,collected,N,NA,NA
U3169,RNA,BRN22-H4,BRN22,H4,BRN22-H4,NA,collected,N,NA,NA
U3170,RNA,BRN22-G4,BRN22,G4,BRN22-G4,NA,collected,N,NA,NA
U3171,RNA,BRN22-F4,BRN22,F4,BRN22-F4,NA,collected,N,NA,NA
U3172,RNA,BRN22-E4,BRN22,E4,BRN22-E4,NA,collected,N,NA,NA
U3173,RNA,BRN22-D4,BRN22,D4,BRN22-D4,NA,collected,N,NA,NA
U3174,RNA,BRN22-C4,BRN22,C4,BRN22-C4,NA,collected,N,NA,NA
U3175,RNA,BRN22-B4,BRN22,B4,BRN22-B4,NA,collected,N,NA,NA
U3176,RNA,BRN22-A4,BRN22,A4,BRN22-A4,Outside foreceps touched heart. Spleen touched dissection tray,collected,N,NA,NA
U3177,RNA,BRN22-H5,BRN22,H5,BRN22-H5,NA,collected,N,NA,NA
U3178,RNA,BRN22-G5,BRN22,G5,BRN22-G5,NA,collected,N,NA,NA
U3179,RNA,BRN22-F5,BRN22,F5,BRN22-F5,NA,collected,N,NA,NA
U3180,RNA,BRN22-E5,BRN22,E5,BRN22-E5,NA,collected,N,NA,NA
U3181,RNA,BRN22-D5,BRN22,D5,BRN22-D5,NA,collected,N,NA,NA
U3182,RNA,BRN22-C5,BRN22,C5,BRN22-C5,Bead on top of spleen,collected,N,NA,NA
U3183,RNA,BRN22-B5,BRN22,B5,BRN22-B5,Spleen touched outside dissection tray & slightly thawed,collected,N,NA,NA
U3184,RNA,BRN22-A5,BRN22,A5,BRN22-A5,NA,collected,N,NA,NA
U3185,RNA,BRN22-H6,BRN22,H6,BRN22-H6,NA,collected,N,NA,NA
U3186,RNA,BRN22-G6,BRN22,G6,BRN22-G6,NA,collected,N,NA,NA
U3187,RNA,BRN22-F6,BRN22,F6,BRN22-F6,NA,collected,N,NA,NA
U3188,RNA,BRN22-E6,BRN22,E6,BRN22-E6,NA,collected,N,NA,NA
U3189,RNA,BRN22-D6,BRN22,D6,BRN22-D6,NA,collected,N,NA,NA
U3190,RNA,BRN22-C6,BRN22,C6,BRN22-C6,NA,collected,N,NA,NA
U3191,RNA,BRN22-B6,BRN22,B6,BRN22-B6,NA,collected,N,NA,NA
U3192,RNA,BRN22-A6,BRN22,A6,BRN22-A6,NA,collected,N,NA,NA
U3193,RNA,BRN22-H9,BRN22,H9,BRN22-H9,NA,collected,N,NA,NA
U3194,RNA,BRN22-G9,BRN22,G9,BRN22-G9,NA,collected,N,NA,NA
U3195,RNA,BRN22-F9,BRN22,F9,BRN22-F9,NA,collected,N,NA,NA
U3196,RNA,BRN32-H2,BRN32,H2,BRN32-H2,NA,collected,N,NA,NA
U3197,RNA,BRN32-G2,BRN32,G2,BRN32-G2,Heart fell on chamois,collected,N,NA,NA
U3198,RNA,BRN32-F2,BRN32,F2,BRN32-F2,NA,collected,N,NA,NA
U3199,RNA,BRN32-E2,BRN32,E2,BRN32-E2,NA,collected,N,NA,NA
U3200,RNA,BRN32-D2,BRN32,D2,BRN32-D2,NA,collected,N,NA,NA
U3201,RNA,BRN30-F1,BRN30,F1,BRN30-F1,NA,collected,N,NA,NA
U3202,RNA,BRN30-E1,BRN30,E1,BRN30-E1,NA,collected,N,NA,NA
U3203,RNA,BRN30-D1,BRN30,D1,BRN30-D1,NA,collected,N,NA,NA
U3204,RNA,BRN30-C1,BRN30,C1,BRN30-C1,NA,collected,N,NA,NA
U3205,RNA,BRN30-B1,BRN30,B1,BRN30-B1,NA,collected,N,NA,NA
U3206,RNA,BRN30-A1,BRN30,A1,BRN30-A1,NA,collected,N,NA,NA
U3207,RNA,BRN30-H3,BRN30,H3,BRN30-H3,NA,collected,N,NA,NA
U3208,RNA,BRN30-G3,BRN30,G3,BRN30-G3,NA,collected,N,NA,NA
U3209,RNA,BRN30-F3,BRN30,F3,BRN30-F3,NA,collected,N,NA,NA
U3210,RNA,BRN30-E3,BRN30,E3,BRN30-E3,NA,collected,N,NA,NA
U3211,RNA,BRN30-D3,BRN30,D3,BRN30-D3,NA,collected,N,NA,NA
U3212,RNA,BRN30-C3,BRN30,C3,BRN30-C3,NA,collected,N,NA,NA
U3213,RNA,BRN30-B3,BRN30,B3,BRN30-B3,NA,collected,N,NA,NA
U3214,RNA,BRN30-E4,BRN30,E4,BRN30-E4,NA,collected,N,NA,NA
U3215,RNA,BRN30-F4,BRN30,F4,BRN30-F4,NA,collected,N,NA,NA
U3216,RNA,BRN30-G4,BRN30,G4,BRN30-G4,NA,collected,N,NA,NA
U3217,RNA,BRN30-H4,BRN30,H4,BRN30-H4,NA,collected,N,NA,NA
U3218,RNA,BRN30-A3,BRN30,A3,BRN30-A3,NA,collected,N,NA,NA
U3219,RNA,BRN30-D4,BRN30,D4,BRN30-D4,NA,collected,N,NA,NA
U3220,RNA,BRN30-C4,BRN30,C4,BRN30-C4,NA,collected,N,NA,NA
U3221,RNA,BRN30-B4,BRN30,B4,BRN30-B4,NA,collected,N,NA,NA
U3222,RNA,BRN30-A4,BRN30,A4,BRN30-A4,NA,collected,N,NA,NA
U3223,RNA,BRN30-H5,BRN30,H5,BRN30-H5,NA,collected,N,NA,NA
U3224,RNA,BRN30-G5,BRN30,G5,BRN30-G5,NA,collected,N,NA,NA
U3225,RNA,BRN30-F5,BRN30,F5,BRN30-F5,NA,collected,N,NA,NA
U3226,RNA,BRN30-E5,BRN30,E5,BRN30-E5,NA,collected,N,NA,NA
U3227,RNA,BRN30-D5,BRN30,D5,BRN30-D5,NA,collected,N,NA,NA
U3228,RNA,BRN30-C5,BRN30,C5,BRN30-C5,NA,collected,N,NA,NA
U3229,RNA,BRN30-B5,BRN30,B5,BRN30-B5,Brain fell on bench,collected,N,NA,NA
U3230,RNA,BRN30-A5,BRN30,A5,BRN30-A5,NA,collected,N,NA,NA
U3231,RNA,BRN30-H6,BRN30,H6,BRN30-H6,NA,collected,N,NA,NA
U3232,RNA,BRN30-G6,BRN30,G6,BRN30-G6,NA,collected,N,NA,NA
U3233,RNA,BRN30-F6,BRN30,F6,BRN30-F6,NA,collected,N,NA,NA
U3234,RNA,BRN30-E6,BRN30,E6,BRN30-E6,NA,collected,N,NA,NA
U3235,RNA,BRN30-D6,BRN30,D6,BRN30-D6,NA,collected,N,NA,NA
U3236,RNA,BRN30-C6,BRN30,C6,BRN30-C6,NA,collected,N,NA,NA
U3237,RNA,BRN30-B6,BRN30,B6,BRN30-B6,NA,collected,N,NA,NA
U3238,RNA,BRN30-A6,BRN30,A6,BRN30-A6,NA,collected,N,NA,NA
U3239,RNA,BRN30-B2,BRN30,B2,BRN30-B2,NA,collected,N,NA,NA
U3240,RNA,BRN30-A2,BRN30,A2,BRN30-A2,Brain fell on metal cool rack,collected,N,NA,NA
U3241,RNA,BRN21-C9,BRN21,C9,BRN21-C9,NA,collected,N,NA,NA
U3242,RNA,BRN22-H2,BRN22,H2,BRN22-H2,NA,collected,N,NA,NA
U3243,RNA,BRN22-G2,BRN22,G2,BRN22-G2,NA,collected,N,NA,NA
U3244,RNA,BRN22-F2,BRN22,F2,BRN22-F2,NA,collected,N,NA,NA
U3245,RNA,BRN22-E2,BRN22,E2,BRN22-E2,NA,collected,N,NA,NA
U3246,RNA,BRN22-D2,BRN22,D2,BRN22-D2,NA,collected,N,NA,NA
U3247,RNA,BRN22-C2,BRN22,C2,BRN22-C2,NA,collected,N,NA,NA
U3248,RNA,BRN22-B2,BRN22,B2,BRN22-B2,NA,collected,N,NA,NA
U3249,RNA,BRN22-A2,BRN22,A2,BRN22-A2,NA,collected,N,NA,NA
U3250,RNA,BRN22-H3,BRN22,H3,BRN22-H3,NA,collected,N,NA,NA
U3251,RNA,BRN22-G3,BRN22,G3,BRN22-G3,NA,collected,N,NA,NA
U3252,RNA,BRN22-F3,BRN22,F3,BRN22-F3,NA,collected,N,NA,NA
U3253,RNA,BRN22-E3,BRN22,E3,BRN22-E3,NA,collected,N,NA,NA
U3254,RNA,BRN22-D3,BRN22,D3,BRN22-D3,NA,collected,N,NA,NA
U3255,RNA,BRN22-C3,BRN22,C3,BRN22-C3,NA,collected,N,NA,NA
U3256,RNA,BRN22-B3,BRN22,B3,BRN22-B3,NA,collected,N,NA,NA
U3257,RNA,BRN22-A3,BRN22,A3,BRN22-A3,NA,collected,N,NA,NA
U3258,RNA,BRN22-H8,BRN22,H8,BRN22-H8,NA,collected,N,NA,NA
U3259,RNA,BRN22-G8,BRN22,G8,BRN22-G8,NA,collected,N,NA,NA
U3260,RNA,BRN22-F8,BRN22,F8,BRN22-F8,NA,collected,N,NA,NA
U3261,RNA,BRN22-E8,BRN22,E8,BRN22-E8,NA,collected,N,NA,NA
U3262,RNA,BRN22-D8,BRN22,D8,BRN22-D8,NA,collected,N,NA,NA
U3263,RNA,BRN22-C8,BRN22,C8,BRN22-C8,NA,collected,N,NA,NA
U3264,RNA,BRN22-B8,BRN22,B8,BRN22-B8,NA,collected,N,NA,NA
U3265,RNA,BRN22-A8,BRN22,A8,BRN22-A8,NA,collected,N,NA,NA
U3266,RNA,BRN22-H10,BRN22,H10,BRN22-H10,NA,collected,N,NA,NA
U3267,RNA,BRN22-G10,BRN22,G10,BRN22-G10,NA,collected,N,NA,NA
U3268,RNA,BRN22-F10,BRN22,F10,BRN22-F10,NA,collected,N,NA,NA
U3269,RNA,BRN22-E10,BRN22,E10,BRN22-E10,NA,collected,N,NA,NA
U3270,RNA,BRN22-D10,BRN22,D10,BRN22-D10,NA,collected,N,NA,NA
U3271,RNA,BRN22-C10,BRN22,C10,BRN22-C10,NA,collected,N,NA,NA
U3272,RNA,BRN22-B10,BRN22,B10,BRN22-B10,NA,collected,N,NA,NA
U3273,RNA,BRN22-A10,BRN22,A10,BRN22-A10,NA,collected,N,NA,NA
U3274,RNA,BRN22-F7,BRN22,F7,BRN22-F7,NA,collected,N,NA,NA
U3275,RNA,BRN22-E7,BRN22,E7,BRN22-E7,Liver touched outside of fish,collected,N,NA,NA
U3276,RNA,BRN22-D7,BRN22,D7,BRN22-D7,NA,collected,N,NA,NA
U3277,RNA,BRN22-C7,BRN22,C7,BRN22-C7,NA,collected,N,NA,NA
U3278,RNA,BRN22-B7,BRN22,B7,BRN22-B7,NA,collected,N,NA,NA
U3279,RNA,BRN22-A7,BRN22,A7,BRN22-A7,NA,collected,N,NA,NA
U3280,RNA,BRN22-F11,BRN22,F11,BRN22-F11,NA,collected,N,NA,NA
U3281,RNA,BRN22-E11,BRN22,E11,BRN22-E11,NA,collected,N,NA,NA
U3282,RNA,BRN22-D11,BRN22,D11,BRN22-D11,NA,collected,N,NA,NA
U3283,RNA,BRN22-C11,BRN22,C11,BRN22-C11,NA,collected,N,NA,NA
U3284,RNA,BRN22-B11,BRN22,B11,BRN22-B11,NA,collected,N,NA,NA
U3285,RNA,BRN22-A11,BRN22,A11,BRN22-A11,NA,collected,N,NA,NA
U3286,RNA,BRN34-H2,BRN34,H2,BRN34-H2,NA,collected,N,NA,NA
U3287,RNA,BRN34-G2,BRN34,G2,BRN34-G2,NA,collected,N,NA,NA
U3288,RNA,BRN34-F2,BRN34,F2,BRN34-F2,NA,collected,N,NA,NA
U3289,RNA,BRN34-E2,BRN34,E2,BRN34-E2,NA,collected,N,NA,NA
U3290,RNA,BRN34-D2,BRN34,D2,BRN34-D2,NA,collected,N,NA,NA
U3291,RNA,BRN34-C2,BRN34,C2,BRN34-C2,NA,collected,N,NA,NA
U3292,RNA,BRN34-B2,BRN34,B2,BRN34-B2,NA,collected,N,NA,NA
U3293,RNA,BRN34-A2,BRN34,A2,BRN34-A2,NA,collected,N,NA,NA
U3294,RNA,BRN34-H3,BRN34,H3,BRN34-H3,NA,collected,N,NA,NA
U3295,RNA,BRN34-G3,BRN34,G3,BRN34-G3,NA,collected,N,NA,NA
U3296,RNA,BRN34-F3,BRN34,F3,BRN34-F3,Brain touched chamois.,collected,N,NA,NA
U3297,RNA,BRN34-E3,BRN34,E3,BRN34-E3,NA,collected,N,NA,NA
U3298,RNA,BRN34-D3,BRN34,D3,BRN34-D3,NA,collected,N,NA,NA
U3299,RNA,BRN34-C3,BRN34,C3,BRN34-C3,NA,collected,N,NA,NA
U3300,RNA,BRN34-B3,BRN34,B3,BRN34-B3,NA,collected,N,NA,NA
U3301,RNA,BRN32-G7,BRN32,G7,BRN32-G7,NA,collected,N,NA,NA
U3302,RNA,BRN32-F7,BRN32,F7,BRN32-F7,NA,collected,N,NA,NA
U3303,RNA,BRN32-E7,BRN32,E7,BRN32-E7,NA,collected,N,NA,NA
U3304,RNA,BRN32-D7,BRN32,D7,BRN32-D7,NA,collected,N,NA,NA
U3305,RNA,BRN32-C7,BRN32,C7,BRN32-C7,NA,collected,N,NA,NA
U3306,RNA,BRN32-B7,BRN32,B7,BRN32-B7,NA,collected,N,NA,NA
U3307,RNA,BRN32-A7,BRN32,A7,BRN32-A7,NA,collected,N,NA,NA
U3308,RNA,BRN32-H8,BRN32,H8,BRN32-H8,NA,collected,N,NA,NA
U3309,RNA,BRN32-G8,BRN32,G8,BRN32-G8,NA,collected,N,NA,NA
U3310,RNA,BRN32-F8,BRN32,F8,BRN32-F8,NA,collected,N,NA,NA
U3311,RNA,BRN32-E8,BRN32,E8,BRN32-E8,Brain fell on cool rack,collected,N,NA,NA
U3312,RNA,BRN32-D8,BRN32,D8,BRN32-D8,NA,collected,N,NA,NA
U3313,RNA,BRN32-C8,BRN32,C8,BRN32-C8,NA,collected,N,NA,NA
U3314,RNA,BRN32-B8,BRN32,B8,BRN32-B8,NA,collected,N,NA,NA
U3315,RNA,BRN32-A8,BRN32,A8,BRN32-A8,NA,collected,N,NA,NA
U3316,RNA,BRN32-H10,BRN32,H10,BRN32-H10,NA,collected,N,NA,NA
U3317,RNA,BRN32-G10,BRN32,G10,BRN32-G10,NA,collected,N,NA,NA
U3318,RNA,BRN32-F10,BRN32,F10,BRN32-F10,NA,collected,N,NA,NA
U3319,RNA,BRN32-E10,BRN32,E10,BRN32-E10,NA,collected,N,NA,NA
U3320,RNA,BRN32-D10,BRN32,D10,BRN32-D10,NA,collected,N,NA,NA
U3321,RNA,BRN32-C10,BRN32,C10,BRN32-C10,NA,collected,N,NA,NA
U3322,RNA,BRN32-B10,BRN32,B10,BRN32-B10,NA,collected,N,NA,NA
U3323,RNA,BRN32-A10,BRN32,A10,BRN32-A10,NA,collected,N,NA,NA
U3324,RNA,BRN32-H11,BRN32,H11,BRN32-H11,NA,collected,N,NA,NA
U3325,RNA,BRN32-G11,BRN32,G11,BRN32-G11,NA,collected,N,NA,NA
U3326,RNA,BRN32-F11,BRN32,F11,BRN32-F11,NA,collected,N,NA,NA
U3327,RNA,BRN32-E11,BRN32,E11,BRN32-E11,Outside scalpel touched spleen,collected,N,NA,NA
U3328,RNA,BRN32-D11,BRN32,D11,BRN32-D11,NA,collected,N,NA,NA
U3329,RNA,BRN32-C11,BRN32,C11,BRN32-C11,NA,collected,N,NA,NA
U3330,RNA,BRN32-B11,BRN32,B11,BRN32-B11,NA,collected,N,NA,NA
U3331,RNA,BRN32-A11,BRN32,A11,BRN32-A11,NA,collected,N,NA,NA
U3332,RNA,BRN38-H1,BRN38,H1,BRN38-H1,NA,collected,N,NA,NA
U3333,RNA,BRN38-G1,BRN38,G1,BRN38-G1,NA,collected,N,NA,NA
U3334,RNA,BRN38-F1,BRN38,F1,BRN38-F1,NA,collected,N,NA,NA
U3335,RNA,BRN38-E1,BRN38,E1,BRN38-E1,NA,collected,N,NA,NA
U3336,RNA,BRN38-D1,BRN38,D1,BRN38-D1,NA,collected,N,NA,NA
U3337,RNA,BRN38-C1,BRN38,C1,BRN38-C1,Brain fell on cool rack,collected,N,NA,NA
U3338,RNA,BRN38-B1,BRN38,B1,BRN38-B1,NA,collected,N,NA,NA
U3339,RNA,BRN38-A1,BRN38,A1,BRN38-A1,NA,collected,N,NA,NA
U3340,RNA,BRN38-H2,BRN38,H2,BRN38-H2,NA,collected,N,NA,NA
U3341,RNA,BRN38-G2,BRN38,G2,BRN38-G2,NA,collected,N,NA,NA
U3401,RNA,BRN34-A3,BRN34,A3,BRN34-A3,Spleen fell onto bench.,collected,N,NA,NA
U3402,RNA,BRN34-H4,BRN34,H4,BRN34-H4,NA,collected,N,NA,NA
U3403,RNA,BRN34-G4,BRN34,G4,BRN34-G4,NA,collected,N,NA,NA
U3404,RNA,BRN34-F4,BRN34,F4,BRN34-F4,NA,collected,N,NA,NA
U3405,RNA,BRN34-E4,BRN34,E4,BRN34-E4,NA,collected,N,NA,NA
U3406,RNA,BRN34-D4,BRN34,D4,BRN34-D4,NA,collected,N,NA,NA
U3407,RNA,BRN34-C4,BRN34,C4,BRN34-C4,NA,collected,N,NA,NA
U3408,RNA,BRN34-B4,BRN34,B4,BRN34-B4,NA,collected,N,NA,NA
U3409,RNA,BRN34-A4,BRN34,A4,BRN34-A4,NA,collected,N,NA,NA
U3410,RNA,BRN34-F1,BRN34,F1,BRN34-F1,NA,collected,N,NA,NA
U3411,RNA,BRN34-E1,BRN34,E1,BRN34-E1,NA,collected,N,NA,NA
U3412,RNA,BRN34-D1,BRN34,D1,BRN34-D1,NA,collected,N,NA,NA
U3413,RNA,BRN34-C1,BRN34,C1,BRN34-C1,NA,collected,N,NA,NA
U3414,RNA,BRN34-B1,BRN34,B1,BRN34-B1,NA,collected,N,NA,NA
U3415,RNA,BRN34-A1,BRN34,A1,BRN34-A1,NA,collected,N,NA,NA
U3416,RNA,BRN34-H6,BRN34,H6,BRN34-H6,NA,collected,N,NA,NA
U3417,RNA,BRN34-G6,BRN34,G6,BRN34-G6,NA,collected,N,NA,NA
U3418,RNA,BRN34-F6,BRN34,F6,BRN34-F6,NA,collected,N,NA,NA
U3419,RNA,BRN34-E6,BRN34,E6,BRN34-E6,NA,collected,N,NA,NA
U3420,RNA,BRN34-D6,BRN34,D6,BRN34-D6,NA,collected,N,NA,NA
U3421,RNA,BRN34-C6,BRN34,C6,BRN34-C6,NA,collected,N,NA,NA
