semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,date_processed,cwt,ad,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissection_protocol,lice_collection_protocol,lice_id_protocol,dissector,fish_lab_qc_data,fish_lab_qc_flag,fish_lab_flag_reason,fish_lab_qc_log
2016-05-14-D07-HE-7,NA,DE261N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-14-D07-HE-8,NA,DE261N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-14-D07-HE-9,NA,DE261N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-14-D07-HE-10,NA,DE261N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-15-D22-SO-1,U4340,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,15.7,114,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-2,U4373,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,13.2,108,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-3,U4365,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,8.7,97,102,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-SO-4,U4370,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,9,95,NA,NA,1 otolith broke,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-5,U4375,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,9.3,100,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-6,U4337,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,6.8,89,95,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-7,U4366,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,7.9,91,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-SO-8,U4364,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-21,none,present,8.5,95,101,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-SO-9,U4342,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,8.7,97,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-10,U4335,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,16.6,118,124,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-11,U4339,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,10.5,100,105,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-12,U4369,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,10.1,100,105,NA,1 otolith broke,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-13,U4341,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,7.2,91,NA,NA,1 broke otolith,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-14,U4374,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,16.6,121,NA,NA,1 broke otolith,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-15,U1917,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,7.1,NA,90,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,BMM,N,NA,NA
2016-05-15-D22-SO-16,U4363,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-21,none,present,11.7,107,112,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-SO-17,U1928,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,8.1,NA,96,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-05-15-D22-SO-18,U4336,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,6,86,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-SO-19,U1916,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,6.4,NA,88,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,BMM,N,NA,NA
2016-05-15-D22-SO-20,U1915,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,13.2,NA,114,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,BMM,N,NA,NA
2016-05-15-D22-SO-21,U1927,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,9.1,NA,102,NA,NA,Pale gills and pale heart,full work-up 1,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-05-15-D22-SO-22,U1924,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,8.6,NA,98,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-05-15-D22-SO-23,U1914,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,5,NA,80,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,BMM,N,NA,NA
2016-05-15-D22-SO-24,U1926,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,4.6,NA,83,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-05-15-D22-SO-25,U4221,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-21,none,present,6.8,86,91,NA,NA,Fish ID tag in carcass bag has the wrong UFN written on it.,full work-up 1,lab_motiles_cryo,lab_motiles,BJ,NA,N,NA,NA
2016-05-15-D22-SO-26,U1913,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,10.7,NA,104,1913,NA,NA,full work-up 1,NA,lab_motiles,BJ,BMM,N,NA,NA
2016-05-15-D22-SO-27,U4371,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,6.6,89,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-28,U4372,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-25,none,present,6.2,87,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-SO-29,U1925,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-26,none,present,5.1,NA,85,NA,Estimated fork length,NA,full work-up 1,NA,lab_motiles,CVJ,BMM,N,NA,NA
2016-05-15-D22-SO-30,U4338,DE263N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-22,none,present,4.9,78,NA,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-05-15-D22-PI-1,U3884,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-16,none,present,9.6,100,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,MF,JG,N,NA,NA
2016-05-15-D22-PI-2,U3845,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,3.6,72,NA,NA,Too small to take scale smear,No scales,irregular work-up,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-3,U3848,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,7.3,88,92,NA,Stomach missing; no sample taken,NA,irregular work-up,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-4,U3891,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,5.1,82,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-PI-5,U3846,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,1.6,49,NA,NA,Fish fell on lab stool seat. too small to take scale smear,No scales,irregular work-up,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-6,U3890,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,5.7,87,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,MF,NA,N,NA,NA
2016-05-15-D22-PI-7,U3843,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,2.4,62,NA,NA,Only 1 otolith. too small to take scale smear,No scales,irregular work-up,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-8,U3847,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,4.2,72,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-9,U3844,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-20,none,present,7.8,91,95,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-PI-10,U3883,DE263N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-16,none,present,23,126,132,NA,1 otolith; fish hit floor before dissection,NA,full work-up 1,NA,lab_motiles,MF,JG,N,NA,NA
2016-05-15-D22-CU-1,U3728,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,5.8,81,85,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-2,U3723,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,2.8,64,68,NA,Scales too small to take individually; smears taken instead. DNA taken from kidney,Tiny fish,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-3,U3727,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,7,87,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-4,U3730,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,9.1,93,99,NA,1 broken otolith,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-5,U3726,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,12.1,102,108,NA,Brain touched cool rack,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-6,U3722,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,3.2,63,67,NA,Scales too small to take individually; smears taken instead. DNA taken from kidney,Tiny fish,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-7,U3729,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,12.3,107,113,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-8,U3725,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,8.4,90,96,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-9,U3724,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,9.4,96,100,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CU-10,U3721,DE263N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,12,104,109,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CO-1,U3961,DE263N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,34.1,141,149,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-CO-2,U3960,DE263N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-17,none,present,42.1,155,162,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,JG,N,NA,NA
2016-05-15-D22-HE-1,U3984,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,26.7,133,139,NA,Lost RNA samples,NA,irregular work-up,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-2,U3985,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,31.8,140,149,NA,1 broken otolith,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-3,U3989,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,29.8,142,148,NA,Brain slightly thawed,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-4,U3992,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,29.5,137,144,NA,Both otoliths broken (but retrieved),NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-5,U3990,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,31.8,140,146,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-6,U3993,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-19,none,present,27.3,137,144,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-7,U3986,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,26.9,137,145,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-8,U3987,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,16.5,115,121,NA,Brain touched gill tube,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-9,U3988,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,19.6,124,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-15-D22-HE-10,U3991,DE263N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-03-18,none,present,28.2,139,146,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,NA,N,NA,NA
2016-05-16-D21-SO-1,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-2,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-3,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-4,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-5,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-6,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-7,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-8,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-9,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-10,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-11,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-12,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-13,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-14,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-15,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-16,U2817,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,8.7,93,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-17,U2812,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,6.8,88,93,NA,NA,Small spleen,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-18,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-19,U2511,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,6.7,86,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-05-16-D21-SO-20,U2813,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,7,83,86,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-21,U2509,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,9.2,95,100,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-05-16-D21-SO-22,U2815,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,6.1,83,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-23,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-24,U2510,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,6.2,84,NA,NA,Heart sample touched outside of fish,NA,full work-up 1,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-05-16-D21-SO-25,U2816,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,7,87,NA,NA,Only one otolith.,NA,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-26,U2508,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,6.2,82,87,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-05-16-D21-SO-27,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-28,U2814,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-11-25,none,present,8.1,94,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-05-16-D21-SO-29,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-SO-30,NA,DE267N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-CU-1,NA,DE267N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-CU-2,NA,DE267N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-CU-3,NA,DE267N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-1,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-2,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-3,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-4,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-5,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-16-D21-HE-6,NA,DE267N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-1,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-2,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-3,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-4,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-5,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-6,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-7,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18-D25-SO-8,NA,DE269N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
