container_id,container_type,storage_medium,date_updated,current_location,storage_unit,storage_tier_1,storage_tier_2,shipping_container,date_shipped,shipping_destination,recipient,date_received,expecting_return,date_returned,comments,container_num
BRN24L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 54,NA,NA,NA,NA,NA,NA,NA,NA,24
BRN25L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 61,NA,NA,NA,NA,NA,NA,NA,NA,25
BRN26L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,26
BRN27L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 34,NA,NA,NA,NA,NA,NA,NA,NA,27
BRN28L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 56,NA,NA,NA,NA,NA,NA,NA,NA,28
BRN29L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 63,NA,NA,NA,NA,NA,NA,NA,NA,29
BRN2L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 41,NA,NA,NA,NA,NA,NA,NA,NA,2
BRN30L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 67,NA,NA,NA,NA,NA,NA,NA,NA,30
BRN31L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 28,NA,NA,NA,NA,NA,NA,NA,NA,31
BRN32L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 53,NA,NA,NA,NA,NA,NA,NA,NA,32
BRN34L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 59,NA,NA,NA,NA,NA,NA,NA,NA,34
BRN35L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,35
BRN36L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 22,NA,NA,NA,NA,NA,NA,NA,NA,36
BRN37L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 31,NA,NA,NA,NA,NA,NA,NA,NA,37
BRN38L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,38
BRN39L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 24,NA,NA,NA,NA,NA,NA,NA,NA,39
BRN3L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 50,NA,NA,NA,NA,NA,NA,NA,NA,3
BRN40L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,40
BRN41L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,41
BRN42L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,42
BRN43L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,43
BRN44L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Marna Lab,-80 Freezer 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homogenized/TNES for DFO,44
BRN46L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 18,NA,NA,NA,NA,NA,NA,NA,NA,46
BRN49L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 62,NA,NA,NA,NA,NA,NA,NA,NA,49
BRN4L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 42,NA,NA,NA,NA,NA,NA,NA,NA,4
BRN50L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 64,NA,NA,NA,NA,NA,NA,NA,NA,50
BRN51L,RNA_pathogens_liver,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 66,NA,NA,NA,NA,NA,NA,NA,NA,51
BRN52L,RNA_pathogens_liver,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 65,NA,NA,NA,NA,NA,NA,NA,NA,52
BRN54L,RNA_pathogens_liver,frozen -80,2018-03-23,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 64,NA,NA,NA,NA,NA,NA,NA,NA,54
BRN57L,RNA_pathogens_liver,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 71,NA,NA,NA,NA,NA,NA,NA,NA,57
BRN59L,RNA_pathogens_liver,frozen -80,2018-08-30,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 72,NA,NA,NA,NA,NA,NA,NA,NA,59
BRN5L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 37,NA,NA,NA,NA,NA,NA,NA,NA,5
BRN60L,RNA_pathogens_liver,frozen -80,2018-10-10,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 49,NA,NA,NA,NA,NA,NA,NA,NA,60
BRN6L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 40,NA,NA,NA,NA,NA,NA,NA,NA,6
BRN7L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 43,NA,NA,NA,NA,NA,NA,NA,NA,7
BRN8L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 44,NA,NA,NA,NA,NA,NA,NA,NA,8
BRN9L,RNA_pathogens_liver,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 46,NA,NA,NA,NA,NA,NA,NA,NA,9
BRN10S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 48,NA,NA,NA,NA,NA,NA,NA,NA,10
BRN11S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 45,NA,NA,NA,NA,NA,NA,NA,NA,11
BRN12S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 47,NA,NA,NA,NA,NA,NA,NA,NA,12
BRN13S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 32,NA,NA,NA,NA,NA,NA,NA,NA,13
BRN14S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 36,NA,NA,NA,NA,NA,NA,NA,NA,14
BRN15S,RNA_pathogens_spleen,frozen -80,2018-10-10,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 49,NA,NA,NA,NA,NA,NA,NA,NA,15
BRN16S,RNA_pathogens_spleen,frozen -80,2018-10-01,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 48,NA,NA,NA,NA,NA,NA,NA,NA,16
BRN17S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 35,NA,NA,NA,NA,NA,NA,NA,NA,17
BRN18S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 38,NA,NA,NA,NA,NA,NA,NA,NA,18
BRN19S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 39,NA,NA,NA,NA,NA,NA,NA,NA,19
BRN1S,RNA_pathogens_spleen,frozen -80,NA,Pacific Biological Station,NA,NA,NA,NA,NA,Pacific Biological Station,Miller Lab,NA,N,NA,Sent to Miller lab for trial. Missing at DFO.,1
BRN20S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 58,NA,NA,NA,NA,NA,NA,NA,NA,20
BRN21S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 55,NA,NA,NA,NA,NA,NA,NA,NA,21
BRN22S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 57,NA,NA,NA,NA,NA,NA,NA,NA,22
BRN23S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 60,NA,NA,NA,NA,NA,NA,NA,NA,23
BRN24S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 54,NA,NA,NA,NA,NA,NA,NA,NA,24
BRN25S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 61,NA,NA,NA,NA,NA,NA,NA,NA,25
BRN26S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 33,NA,NA,NA,NA,NA,NA,NA,NA,26
BRN27S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 34,NA,NA,NA,NA,NA,NA,NA,NA,27
BRN28S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 56,NA,NA,NA,NA,NA,NA,NA,NA,28
BRN29S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 63,NA,NA,NA,NA,NA,NA,NA,NA,29
BRN2S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 41,NA,NA,NA,NA,NA,NA,NA,NA,2
BRN30S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 67,NA,NA,NA,NA,NA,NA,NA,NA,30
BRN31S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 28,NA,NA,NA,NA,NA,NA,NA,NA,31
BRN32S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 53,NA,NA,NA,NA,NA,NA,NA,NA,32
BRN34S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 59,NA,NA,NA,NA,NA,NA,NA,NA,34
BRN35S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 29,NA,NA,NA,NA,NA,NA,NA,NA,35
BRN36S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 22,NA,NA,NA,NA,NA,NA,NA,NA,36
BRN37S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 31,NA,NA,NA,NA,NA,NA,NA,NA,37
BRN38S,RNA_pathogens_spleen,frozen -80,2018-10-10,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 46,NA,NA,NA,NA,NA,NA,NA,NA,38
BRN39S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 24,NA,NA,NA,NA,NA,NA,NA,NA,39
BRN3S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 50,NA,NA,NA,NA,NA,NA,NA,NA,3
BRN40S,RNA_pathogens_spleen,frozen -80,2018-09-20,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 17,NA,NA,NA,NA,NA,NA,NA,NA,40
BRN41S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 21,NA,NA,NA,NA,NA,NA,NA,NA,41
BRN42S,RNA_pathogens_spleen,frozen -80,2018-09-20,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 29,NA,NA,NA,NA,NA,NA,NA,NA,42
BRN43S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 30,NA,NA,NA,NA,NA,NA,NA,NA,43
BRN44S,RNA_pathogens_spleen,frozen -80,2018-09-20,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 32,NA,NA,NA,NA,NA,NA,NA,NA,44
BRN46S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 3,Shelf 1,Tray 18,NA,NA,NA,NA,NA,NA,NA,NA,46
BRN49S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 62,NA,NA,NA,NA,NA,NA,NA,NA,49
BRN4S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 42,NA,NA,NA,NA,NA,NA,NA,NA,4
BRN50S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 64,NA,NA,NA,NA,NA,NA,NA,NA,50
BRN51S,RNA_pathogens_spleen,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 66,NA,NA,NA,NA,NA,NA,NA,NA,51
BRN52S,RNA_pathogens_spleen,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 65,NA,NA,NA,NA,NA,NA,NA,NA,52
BRN54S,RNA_pathogens_spleen,frozen -80,2018-03-23,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 64,NA,NA,NA,NA,NA,NA,NA,NA,54
BRN57S,RNA_pathogens_spleen,frozen -80,2018-10-12,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 71,NA,NA,NA,NA,NA,NA,NA,NA,57
BRN59S,RNA_pathogens_spleen,frozen -80,2018-08-30,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 72,NA,NA,NA,NA,NA,NA,NA,NA,59
BRN5S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 37,NA,NA,NA,NA,NA,NA,NA,NA,5
BRN60S,RNA_pathogens_spleen,frozen -80,2018-10-10,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 1,Tray 49,NA,NA,NA,NA,NA,NA,NA,NA,60
BRN6S,RNA_pathogens_spleen,frozen -80,NA,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 5,Tray 40,NA,NA,NA,NA,NA,NA,NA,NA,6
BSC1,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 3,NA,NA,NA,NA,NA,NA,NA,CU 2015,1
BSC2,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,2
BSC3,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,3
BSC4,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,4
BSC5,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,5
BSC6,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,6
BSC7,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,7
BSC8,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,8
BSC9,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,9
BSC10,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,10
BSC11,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,11
BSC12,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,12
BSC13,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,13
BSC14,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,14
BSC15,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,15
BSC16,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,16
BSC17,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,17
BSC18,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,18
BSC19,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,19
BSC20,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,20
BSC21,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,21
BSC22,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,22
BSC23,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,23
BSC24,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,24
BSC25,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,25
BSC26,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,26
BSC27,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,27
BSC28,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,28
BSC29,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 1,NA,NA,NA,NA,NA,NA,NA,SO 2015,29
BSC30,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 7,NA,NA,NA,NA,NA,NA,NA,PI 2016,30
BSC31,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 7,NA,NA,NA,NA,NA,NA,NA,PI 2016,31
BSC32,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 7,NA,NA,NA,NA,NA,NA,NA,PI 2016,32
BSC33,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 7,NA,NA,NA,NA,NA,NA,NA,PI 2016,33
BSC35,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,35
BSC36,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,36
BSC37,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,37
BSC38,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,38
BSC39,scale,dry,2018-10-09,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 3,NA,NA,NA,NA,NA,NA,NA,NA,39
BSC40,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,40
BSC41,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,41
BSC42,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 4,NA,NA,NA,NA,NA,NA,NA,CO 2015,42
BSC43,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,43
BSC44,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,44
BSC45,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,45
BSC46,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,46
BSC47,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,47
BSC48,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 4,NA,NA,NA,NA,NA,NA,NA,CO 2015,48
BSC49,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 5,NA,NA,NA,NA,NA,NA,NA,HE 2015,49
BSC50,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 2,NA,NA,NA,NA,NA,NA,NA,PI 2015,50
BSC51,scale,dry,2018-10-09,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 3,NA,NA,NA,NA,NA,NA,NA,NA,51
BSC52,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 4,NA,NA,NA,NA,NA,NA,NA,CO 2015,52
BSC53,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 5,NA,NA,NA,NA,NA,NA,NA,HE 2015,53
BSC54,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 2,NA,NA,NA,NA,NA,NA,NA,PI 2015,54
BSC55,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 3,NA,NA,NA,NA,NA,NA,NA,CU 2015,55
BSC56,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 7,NA,NA,NA,NA,NA,NA,NA,PI 2016,56
BSC57,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 5,NA,NA,NA,NA,NA,NA,NA,HE 2015,57
BSC58,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 2,NA,NA,NA,NA,NA,NA,NA,PI 2015,58
BSC59,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 3,NA,NA,NA,NA,NA,NA,NA,CU 2015,59
BSC60,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,60
BSC61,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,61
BSC62,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,62
BSC63,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,63
BSC64,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,64
BSC65,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,65
BSC66,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,66
BSC67,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,67
BSC68,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,68
BSC69,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,69
BSC70,scale,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Scale Books Box 1,Bag 6,NA,NA,NA,NA,NA,NA,NA,SO 2016,70
